Deal_id,Deal_created_at,Deal_Value,Deal_Stage,Deal _Status,Deal_Email_messages_count,Deal_Total_activities,Deal_Currency,Deal_Region
Adlud_deal_d1085,04/11/2019 12:40,10316.49,RFP,Won,0,1,GBP,UK & EUROPE
Adlud_deal_d1086,02/07/2019 17:08,10311,RFP,Lost,0,6,GBP,APAC & RESELLERS
Adlud_deal_d1087,15/05/2020 03:19,10000,Contacted,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1088,14/02/2019 10:36,10000,Contacted,Deleted,0,11,GBP,APAC & RESELLERS
Adlud_deal_d1089,01/02/2019 13:34,10000,Contacted,Deleted,0,5,GBP,UK & EUROPE
Adlud_deal_d1090,23/09/2020 08:17,10000,Meeting,Deleted,0,0,USD,APAC & RESELLERS
Adlud_deal_d1091,31/01/2019 16:07,10000,Meeting,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1092,13/12/2019 21:35,10000,Contacted,Lost,0,5,USD,US
Adlud_deal_d1093,13/12/2019 21:37,10000,Contacted,Lost,0,2,USD,US
Adlud_deal_d1094,27/08/2019 07:28,10000,RFP,Lost,0,7,SGD,APAC & RESELLERS
Adlud_deal_d1095,04/09/2019 11:03,10000,RFP,Lost,0,9,SGD,APAC & RESELLERS
Adlud_deal_d1096,14/05/2019 08:43,10000,RFP,Lost,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1097,20/12/2019 10:57,10000,RFP,Lost,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1098,07/02/2020 11:35,10000,RFP,Lost,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1099,07/02/2020 11:36,10000,RFP,Lost,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1100,26/02/2020 10:51,10000,RFP,Lost,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1101,29/10/2020 11:26,10000,RFP,Lost,0,5,SGD,APAC & RESELLERS
Adlud_deal_d1102,18/02/2019 06:36,10000,Contacted,Lost,0,8,GBP,APAC & RESELLERS
Adlud_deal_d1103,10/02/2020 12:11,10000,Contacted,Lost,0,1,GBP,APAC & RESELLERS
Adlud_deal_d823,20/03/2020 12:07,10000,Contacted,Lost,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1104,04/02/2019 17:29,10000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1105,23/04/2019 22:43,10000,Meeting,Lost,0,0,GBP,PLATFORM
Adlud_deal_d1106,14/05/2019 21:35,10000,Meeting,Lost,0,0,GBP,PLATFORM
Adlud_deal_d1107,13/06/2019 18:50,10000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1108,06/11/2019 13:46,10000,RFP,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1109,28/11/2019 13:31,10000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1110,29/11/2019 13:30,10000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1111,29/11/2019 14:08,10000,RFP,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1112,19/03/2020 01:44,10000,RFP,Lost,0,0,USD,US
Adlud_deal_d1113,30/04/2020 02:46,10000,RFP,Lost,0,0,USD,US
Adlud_deal_d1114,08/07/2020 14:34,10000,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d617,17/07/2020 12:48,10000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1115,24/07/2020 17:11,10000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1116,31/07/2020 11:49,10000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1117,03/08/2020 13:31,10000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1118,05/10/2020 11:22,10000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1119,12/11/2020 12:10,10000,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1120,27/03/2020 19:52,10000,RFP,Lost,0,0,USD,US
Adlud_deal_d1121,26/05/2020 11:03,10000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1122,16/01/2020 16:39,10000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1123,04/04/2019 13:10,10000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1124,03/05/2019 18:13,10000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d501,19/09/2019 16:53,10000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1125,20/04/2020 15:29,10000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1126,21/04/2020 13:09,10000,Contacted,Lost,0,0,USD,APAC & RESELLERS
Adlud_deal_d1127,18/09/2020 10:22,10000,Contacted,Lost,0,0,USD,APAC & RESELLERS
Adlud_deal_d1128,11/03/2019 17:45,10000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1129,12/03/2019 11:28,10000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1130,29/03/2019 14:33,10000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1131,09/09/2019 16:43,10000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1132,21/10/2019 11:20,10000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d985,20/11/2019 14:43,10000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d836,20/11/2019 14:44,10000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1133,24/03/2020 21:17,10000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1134,07/07/2020 14:12,10000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1135,23/11/2020 18:05,10000,Contacted,Lost,0,0,USD,UK & EUROPE
Adlud_deal_d1136,15/06/2020 10:57,10000,Contacted,Open,0,11,SGD,APAC & RESELLERS
Adlud_deal_d1137,03/06/2020 07:17,10000,RFP,Lost,0,5,SGD,APAC & RESELLERS
Adlud_deal_d1138,12/06/2020 14:14,10000,RFP,Lost,0,5,SGD,APAC & RESELLERS
Adlud_deal_d1139,03/06/2019 13:13,10000,Contacted,Lost,0,3,GBP,UK & EUROPE
Adlud_deal_d1140,30/01/2020 12:16,10000,Contacted,Lost,0,5,GBP,UK & EUROPE
Adlud_deal_d1141,12/02/2019 21:00,10000,Meeting,Deleted,0,2,GBP,PLATFORM
Adlud_deal_d1142,14/03/2019 14:50,10000,Contacted,Lost,0,4,GBP,UK & EUROPE
Adlud_deal_d1143,04/05/2020 03:06,10000,RFP,Deleted,0,5,SGD,APAC & RESELLERS
Adlud_deal_d1144,22/04/2020 12:40,10000,RFP,Lost,0,1,SGD,APAC & RESELLERS
Adlud_deal_d1145,04/05/2020 04:19,10000,RFP,Lost,0,2,SGD,APAC & RESELLERS
Adlud_deal_d1146,04/06/2020 15:25,10000,RFP,Lost,0,3,SGD,APAC & RESELLERS
Adlud_deal_d1147,04/06/2020 15:30,10000,RFP,Lost,0,5,SGD,APAC & RESELLERS
Adlud_deal_d1148,05/06/2019 16:32,10000,Contacted,Lost,0,0,SGD,APAC & RESELLERS
Adlud_deal_d1149,05/06/2019 16:33,10000,Contacted,Lost,0,0,SGD,APAC & RESELLERS
Adlud_deal_d1150,10/06/2019 09:10,10000,Contacted,Lost,0,0,SGD,APAC & RESELLERS
Adlud_deal_d1151,16/05/2019 11:05,10000,Contacted,Lost,0,5,GBP,APAC & RESELLERS
Adlud_deal_d1152,10/02/2020 08:56,10000,Contacted,Lost,0,5,GBP,APAC & RESELLERS
Adlud_deal_d1153,30/03/2020 03:32,10000,Contacted,Lost,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1154,31/03/2020 12:31,10000,Contacted,Lost,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1155,23/01/2020 06:04,10000,Contacted,Open,0,6,SGD,APAC & RESELLERS
Adlud_deal_d1156,25/02/2020 11:30,10000,RFP,Deleted,0,0,SGD,APAC & RESELLERS
Adlud_deal_d1157,25/05/2020 04:42,10000,RFP,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1158,02/09/2020 05:48,10000,Meeting,Deleted,0,2,GBP,PLATFORM
Adlud_deal_d1159,25/01/2019 17:56,10000,Contacted,Won,0,1,EUR,UK & EUROPE
Adlud_deal_d1160,04/05/2020 05:01,10000,RFP,Won,0,1,SGD,APAC & RESELLERS
Adlud_deal_d1161,13/07/2020 17:16,10000,RFP,Won,0,2,BRL,APAC & RESELLERS
Adlud_deal_d1162,26/11/2019 07:17,10000,Contacted,Won,0,6,GBP,APAC & RESELLERS
Adlud_deal_d1163,14/07/2020 08:59,10000,RFP,Won,0,0,SGD,APAC & RESELLERS
Adlud_deal_d1164,15/07/2020 02:28,10000,Contacted,Won,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1165,15/07/2020 02:35,10000,RFP,Won,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1166,25/09/2019 22:30,10000,RFP,Won,0,0,USD,US
Adlud_deal_d1167,11/07/2019 11:26,10000,RFP,Won,0,0,SGD,APAC & RESELLERS
Adlud_deal_d1168,22/04/2020 12:31,10000,RFP,Won,0,0,SGD,APAC & RESELLERS
Adlud_deal_d1169,10/09/2020 12:55,10000,RFP,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1170,30/03/2020 22:54,10000,RFP,Won,0,0,USD,US
Adlud_deal_d1171,11/06/2020 16:18,10000,IO Sent,Won,2,0,GBP,UK & EUROPE
Adlud_deal_d1172,12/03/2019 15:51,10000,Contacted,Won,0,0,EUR,UK & EUROPE
Adlud_deal_d1173,21/03/2019 14:59,10000,Contacted,Won,0,0,EUR,UK & EUROPE
Adlud_deal_d1174,14/10/2019 12:52,10000,Contacted,Won,0,0,EUR,UK & EUROPE
Adlud_deal_d1175,10/11/2020 18:46,10000,RFP,Won,0,0,GBP,UK & EUROPE
Adlud_deal_d1176,28/11/2019 14:30,10000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1177,24/06/2019 15:49,10000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1178,09/07/2019 14:02,10000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1179,20/08/2019 15:11,10000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1180,12/12/2019 16:19,10000,RFP,Lost,0,0,USD,UK & EUROPE
Adlud_deal_d1181,13/05/2020 03:25,10000,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1182,09/06/2020 05:49,10000,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1183,04/08/2020 09:39,10000,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1184,05/08/2020 17:21,10000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1185,30/07/2020 11:55,10000,IO Sent,Deleted,4,0,EUR,UK & EUROPE
Adlud_deal_d1186,20/01/2020 12:17,10000,Contacted,Won,0,0,EUR,UK & EUROPE
Adlud_deal_d1187,20/02/2020 13:14,10000,Contacted,Lost,0,3,GBP,UK & EUROPE
Adlud_deal_d1188,26/05/2020 11:03,10000,IO Sent,Deleted,1,0,EUR,UK & EUROPE
Adlud_deal_d1189,03/11/2020 13:13,10000,IO Sent,Deleted,4,0,EUR,UK & EUROPE
Adlud_deal_d1190,18/09/2019 13:07,10000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1191,13/11/2019 13:56,10000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1192,13/11/2019 17:17,10000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1193,29/01/2020 21:43,10000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1194,06/02/2020 19:52,10000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1195,26/02/2020 12:54,10000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1196,29/04/2020 12:59,10000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1197,29/09/2020 13:30,10000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1198,05/11/2020 15:45,10000,Contacted,Won,1,1,EUR,UK & EUROPE
Adlud_deal_d1199,03/12/2020 16:59,10000,Contacted,Won,2,0,EUR,UK & EUROPE
Adlud_deal_d1200,22/07/2020 00:51,10000,IO Sent,Deleted,1,2,BRL,APAC & RESELLERS
Adlud_deal_d1201,26/05/2020 11:02,10000,IO Sent,Deleted,3,1,EUR,UK & EUROPE
Adlud_deal_d1202,13/03/2019 15:12,10000,Contacted,Lost,12,0,GBP,UK & EUROPE
Adlud_deal_d1203,04/04/2019 13:06,10000,Contacted,Lost,1,0,EUR,UK & EUROPE
Adlud_deal_d1204,04/07/2019 18:33,10000,Contacted,Lost,4,0,EUR,UK & EUROPE
Adlud_deal_d1205,16/01/2020 21:16,10000,Contacted,Lost,6,0,EUR,UK & EUROPE
Adlud_deal_d1206,23/10/2020 16:56,10000,Contacted,Lost,10,0,EUR,UK & EUROPE
Adlud_deal_d1207,27/10/2020 15:33,10000,Contacted,Lost,10,0,EUR,UK & EUROPE
Adlud_deal_d1208,23/01/2019 13:39,10000,Contacted,Lost,5,0,GBP,UK & EUROPE
Adlud_deal_d1209,04/03/2019 17:17,10000,Contacted,Lost,8,0,GBP,UK & EUROPE
Adlud_deal_d1210,01/05/2019 11:50,9729.73,IO Sent,Deleted,3,0,USD,UK & EUROPE
Adlud_deal_d1211,14/02/2019 15:30,9729.72,IO Sent,Deleted,3,0,USD,UK & EUROPE
Adlud_deal_d1212,20/11/2020 09:45,9411.76,RFP,Won,0,7,SGD,APAC & RESELLERS
Adlud_deal_d1213,16/11/2020 06:59,9271,Contacted,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1214,04/11/2019 05:10,9200,RFP,Won,0,3,GBP,APAC & RESELLERS
Adlud_deal_d403,06/01/2020 18:49,9189.19,RFP,Lost,0,0,USD,UK & EUROPE
Adlud_deal_d1215,19/02/2020 17:52,9000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1216,06/10/2019 08:58,9000,Contacted,Won,0,10,GBP,APAC & RESELLERS
Adlud_deal_d1217,10/04/2020 03:38,9000,RFP,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1218,05/04/2019 04:06,8900,RFP,Won,0,18,GBP,APAC & RESELLERS
Adlud_deal_d1219,13/01/2020 13:19,8823.53,IO Sent,Won,2,0,EUR,UK & EUROPE
Adlud_deal_d1220,14/02/2019 10:34,8548.74,RFP,Lost,0,9,GBP,APAC & RESELLERS
Adlud_deal_d1221,24/01/2019 09:38,8527.76,RFP,Lost,0,6,GBP,APAC & RESELLERS
Adlud_deal_d1222,06/07/2019 11:39,8500,RFP,Deleted,0,0,SGD,APAC & RESELLERS
Adlud_deal_d1223,25/01/2019 11:49,8441.37,RFP,Lost,0,14,GBP,APAC & RESELLERS
Adlud_deal_d1224,15/05/2020 04:01,8438.24,RFP,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1225,08/03/2019 11:32,8365.43,RFP,Lost,0,11,GBP,APAC & RESELLERS
Adlud_deal_d1226,06/06/2019 19:08,8335.9,RFP,Won,0,0,USD,US
Adlud_deal_d1227,22/06/2020 06:06,8196,RFP,Lost,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1228,22/06/2020 06:07,8196,RFP,Lost,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1229,03/06/2020 06:13,8000,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1230,28/01/2020 05:12,8000,RFP,Lost,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1231,23/04/2019 22:39,8000,Meeting,Lost,0,0,GBP,PLATFORM
Adlud_deal_d1232,31/10/2019 19:32,8000,RFP,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1233,24/06/2020 13:34,8000,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1234,21/03/2019 17:41,8000,Contacted,Lost,0,5,GBP,UK & EUROPE
Adlud_deal_d1235,26/03/2020 13:32,8000,Contacted,Open,0,4,SGD,APAC & RESELLERS
Adlud_deal_d1236,11/03/2020 04:56,8000,Contacted,Lost,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1237,15/04/2019 08:27,8000,Contacted,Deleted,0,15,GBP,APAC & RESELLERS
Adlud_deal_d1238,12/12/2019 10:32,8000,RFP,Won,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1239,25/11/2019 10:12,8000,RFP,Won,0,5,GBP,APAC & RESELLERS
Adlud_deal_d1240,29/04/2020 09:55,8000,RFP,Won,0,4,GBP,APAC & RESELLERS
Adlud_deal_d1241,05/02/2020 08:51,8000,RFP,Won,0,0,SGD,APAC & RESELLERS
Adlud_deal_d1242,25/06/2019 14:27,8000,IO Sent,Won,4,0,GBP,UK & EUROPE
Adlud_deal_d1243,01/10/2019 17:23,8000,RFP,Won,0,0,USD,UK & EUROPE
Adlud_deal_d1244,03/09/2020 12:16,8000,Contacted,Won,1,0,EUR,UK & EUROPE
Adlud_deal_d1231,14/02/2019 17:51,8000,Contacted,Lost,21,0,GBP,UK & EUROPE
Adlud_deal_d1245,16/01/2019 11:04,7763.3,RFP,Lost,0,6,GBP,APAC & RESELLERS
Adlud_deal_d1246,04/08/2020 09:41,7650,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1247,10/04/2020 03:39,7591,RFP,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1248,23/04/2019 22:42,7500.99,Meeting,Lost,0,0,GBP,PLATFORM
Adlud_deal_d1249,27/09/2019 14:51,7500,RFP,Deleted,0,0,GBP,UK & EUROPE
Adlud_deal_d1250,23/04/2019 14:14,7500,Meeting,Lost,0,0,GBP,PLATFORM
Adlud_deal_d1251,29/11/2019 13:27,7500,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1252,25/11/2020 23:50,7500,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1253,28/03/2019 19:23,7500,RFP,Won,0,0,GBP,UK & EUROPE
Adlud_deal_d1254,05/06/2020 04:08,7500,RFP,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1255,22/03/2019 19:09,7500,Meeting,Deleted,2,0,GBP,PLATFORM
Adlud_deal_d1256,03/08/2020 03:00,7460,RFP,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1257,15/04/2019 18:33,7407.41,IO Sent,Won,1,13,GBP,UK & EUROPE
Adlud_deal_d1258,17/06/2020 17:12,7250,RFP,Won,0,0,GBP,UK & EUROPE
Adlud_deal_d1259,25/09/2019 22:26,7200,RFP,Won,0,0,USD,US
Adlud_deal_d1260,09/07/2019 20:07,7000,Meeting,Deleted,0,0,EUR,UK & EUROPE
Adlud_deal_d1261,02/07/2019 20:26,7000,Meeting,Deleted,0,0,EUR,UK & EUROPE
Adlud_deal_d1262,01/05/2019 11:45,7000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1263,28/10/2019 11:59,7000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1264,05/11/2020 10:32,7000,RFP,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1265,06/07/2020 19:02,6944.44,IO Sent,Won,2,0,GBP,UK & EUROPE
Adlud_deal_d1266,18/02/2019 18:29,6891.89,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1267,18/05/2020 08:05,6830,RFP,Lost,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1268,24/07/2020 06:49,6830,Contacted,Won,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1269,29/11/2019 13:34,6776.4,RFP,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1270,24/06/2020 13:36,6587.16,RFP,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1271,31/07/2020 06:28,6578,Contacted,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1272,22/10/2020 05:08,6500,RFP,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1273,09/08/2019 17:29,6500,RFP,Won,0,0,USD,US
Adlud_deal_d1274,21/08/2019 16:20,6451.61,IO Sent,Won,4,0,GBP,UK & EUROPE
Adlud_deal_d1275,08/08/2019 11:49,6451.61,IO Sent,Won,4,0,GBP,UK & EUROPE
Adlud_deal_d1276,13/05/2020 03:25,6351,RFP,Won,0,0,USD,APAC & RESELLERS
Adlud_deal_d1277,16/11/2020 06:45,6181,Contacted,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1278,23/08/2019 20:30,6138.92,IO Sent,Won,3,0,USD,UK & EUROPE
Adlud_deal_d1279,21/08/2020 07:07,6000,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1280,24/07/2019 12:24,6000,IO Sent,Won,0,0,EUR,UK & EUROPE
Adlud_deal_d1281,27/08/2020 21:27,5940,RFP,Won,0,0,USD,US
Adlud_deal_d1282,23/09/2020 13:27,5750,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1283,16/11/2020 06:41,5563,Contacted,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1284,10/06/2019 17:40,5376.34,IO Sent,Won,0,6,GBP,UK & EUROPE
Adlud_deal_d1285,08/08/2019 11:47,5291,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1286,12/06/2020 06:55,5263,Contacted,Won,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1287,15/11/2019 19:36,5113.41,RFP,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1288,01/02/2019 16:17,5000,RFP,Deleted,0,2,GBP,UK & EUROPE
Adlud_deal_d1289,04/03/2020 04:02,5000,RFP,Lost,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1290,06/12/2019 06:54,5000,Contacted,Lost,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1291,10/02/2020 12:08,5000,Contacted,Lost,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1292,14/02/2020 03:55,5000,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1293,22/05/2020 08:15,5000,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1294,12/06/2020 05:22,5000,RFP,Lost,0,0,SGD,APAC & RESELLERS
Adlud_deal_d1295,08/10/2019 07:49,5000,RFP,Won,0,4,GBP,APAC & RESELLERS
Adlud_deal_d1296,21/01/2020 05:54,5000,RFP,Won,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1297,09/05/2019 16:08,5000,Meeting,Won,0,0,GBP,PLATFORM
Adlud_deal_d1298,24/11/2020 07:14,5000,RFP,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1299,04/07/2019 17:00,5000,IO Sent,Won,3,2,GBP,UK & EUROPE
Adlud_deal_d1300,31/08/2020 09:29,5000,Contacted,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1301,08/10/2020 12:09,5000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1302,07/07/2020 18:51,5000,Contacted,Won,15,0,EUR,UK & EUROPE
Adlud_deal_d1303,28/08/2019 12:20,5000,Contacted,Lost,1,0,GBP,UK & EUROPE
Adlud_deal_d1304,02/09/2019 12:09,4864.87,Meeting,Deleted,0,0,USD,APAC & RESELLERS
Adlud_deal_d1305,04/08/2020 09:40,4612.37,RFP,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1306,24/05/2019 13:14,4594.59,Meeting,Deleted,0,0,USD,APAC & RESELLERS
Adlud_deal_d1307,27/07/2020 23:30,4285.71,IO Sent,Won,3,0,USD,APAC & RESELLERS
Adlud_deal_d1308,30/11/2020 14:19,3700,Contacted,Won,0,0,GBP,UK & EUROPE
Adlud_deal_d1309,06/10/2020 20:45,3600,RFP,Won,0,0,USD,US
Adlud_deal_d1310,21/10/2019 11:26,3375,IO Sent,Won,0,0,GBP,UK & EUROPE
Adlud_deal_d1311,25/02/2019 11:41,3329.62,RFP,Won,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1312,08/07/2020 14:37,3000,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1313,31/05/2020 18:49,2715,Contacted,Won,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1314,07/08/2020 10:11,2631,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1315,01/09/2020 07:16,2631,Contacted,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1316,26/05/2020 05:31,2500,Contacted,Deleted,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1317,12/06/2020 07:01,2500,Contacted,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1318,08/07/2020 14:36,2100,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1319,31/08/2020 09:27,1010,RFP,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1320,06/04/2020 06:50,1000,Contacted,Lost,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1321,30/10/2019 10:46,1000,RFP,Won,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1322,12/08/2020 10:30,900,RFP,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1323,31/08/2020 09:29,765,RFP,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1324,27/07/2020 17:00,24,Contacted,Won,1,0,BRL,APAC & RESELLERS
Adlud_deal_d1325,23/07/2020 10:40,12,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1326,10/01/2019 12:44,5,Contacted,Deleted,0,0,GBP,UK & EUROPE
Adlud_deal_d1327,10/01/2019 12:44,5,Meeting,Deleted,0,0,GBP,UK & EUROPE
Adlud_deal_d1328,07/01/2019 17:53,48479,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1329,08/01/2019 14:32,58901,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1330,08/01/2019 15:23,37647,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1331,09/01/2019 13:47,20532,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1332,09/01/2019 19:33,44682,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1333,10/01/2019 13:35,47259,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1334,10/01/2019 13:36,47840,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1335,14/01/2019 13:11,43718,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1336,15/01/2019 15:07,11291,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1337,16/01/2019 13:17,29897,IO Sent,Deleted,1,0,GBP,PLATFORM
Adlud_deal_d1338,18/01/2019 15:27,31253,IO Sent,Deleted,4,0,GBP,PLATFORM
Adlud_deal_d1339,22/01/2019 20:20,42429,IO Sent,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1340,21/02/2019 20:39,10353,IO Sent,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1101,25/02/2019 20:08,14007,IO Sent,Deleted,2,0,GBP,PLATFORM
Adlud_deal_d1341,05/03/2019 19:35,36006,IO Sent,Deleted,3,0,GBP,PLATFORM
Adlud_deal_d1342,06/03/2019 19:18,73124,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1343,18/03/2019 14:30,58688,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1344,25/03/2019 19:55,39068,Meeting,Deleted,0,0,GBP,PLATFORM
